step,layer_idx,g_task_abs_mean,g_penalty_abs_mean,penalty_to_task_ratio,sqrt_v_hat_mean,update_abs_mean,lambda,flops_fraction,violation
600,28,3.306e-05,2.205e-05,6.670e-01,2.932e-05,4.469e-04,1.3856,0.5024,0.0024
600,32,9.695e-07,2.251e-05,2.322e+01,1.167e-05,9.671e-04,1.3856,0.5024,0.0024
600,33,1.926e-06,2.252e-05,1.169e+01,1.185e-05,9.530e-04,1.3856,0.5024,0.0024
600,37,1.848e-05,2.239e-05,1.211e+00,1.839e-05,7.264e-04,1.3856,0.5024,0.0024
600,38,3.722e-05,2.200e-05,5.912e-01,3.280e-05,4.415e-04,1.3856,0.5024,0.0024
600,56,4.447e-07,2.251e-05,5.062e+01,1.164e-05,9.681e-04,1.3856,0.5024,0.0024
600,57,1.009e-06,2.252e-05,2.232e+01,1.178e-05,9.584e-04,1.3856,0.5024,0.0024
600,61,2.083e-05,2.237e-05,1.074e+00,1.900e-05,7.117e-04,1.3856,0.5024,0.0024
600,62,3.133e-05,2.203e-05,7.032e-01,3.099e-05,4.427e-04,1.3856,0.5024,0.0024
600,66,8.556e-06,2.249e-05,2.629e+00,1.357e-05,8.614e-04,1.3856,0.5024,0.0024
600,67,1.940e-05,2.241e-05,1.155e+00,1.761e-05,6.941e-04,1.3856,0.5024,0.0024
600,71,8.446e-06,2.249e-05,2.662e+00,1.382e-05,8.443e-04,1.3856,0.5024,0.0024
600,72,1.560e-05,2.240e-05,1.436e+00,1.844e-05,6.359e-04,1.3856,0.5024,0.0024
600,90,3.194e-05,2.229e-05,6.978e-01,2.380e-05,6.244e-04,1.3856,0.5024,0.0024
600,91,6.170e-05,2.185e-05,3.542e-01,4.239e-05,3.623e-04,1.3856,0.5024,0.0024
600,95,2.827e-06,2.252e-05,7.966e+00,1.204e-05,9.386e-04,1.3856,0.5024,0.0024
600,96,5.486e-06,2.253e-05,4.107e+00,1.301e-05,8.664e-04,1.3856,0.5024,0.0024
600,100,9.506e-08,2.251e-05,2.368e+02,1.159e-05,9.724e-04,1.3856,0.5024,0.0024
600,101,2.180e-07,2.251e-05,1.033e+02,1.160e-05,9.706e-04,1.3856,0.5024,0.0024
600,105,1.867e-06,2.252e-05,1.206e+01,1.202e-05,9.410e-04,1.3856,0.5024,0.0024
600,106,4.513e-06,2.252e-05,4.992e+00,1.314e-05,8.590e-04,1.3856,0.5024,0.0024
600,124,3.200e-06,2.252e-05,7.038e+00,1.217e-05,9.286e-04,1.3856,0.5024,0.0024
