step,layer_idx,g_task_abs_mean,g_penalty_abs_mean,penalty_to_task_ratio,sqrt_v_hat_mean,update_abs_mean,lambda,flops_fraction,violation
200,101,1.300e-07,1.910e-05,1.469e+02,1.033e-05,9.667e-04,1.2022,0.5785,0.0785
200,105,5.331e-07,1.910e-05,3.583e+01,1.035e-05,9.646e-04,1.2022,0.5785,0.0785
200,106,1.231e-06,1.910e-05,1.552e+01,1.039e-05,9.579e-04,1.2022,0.5785,0.0785
200,124,7.490e-07,1.910e-05,2.550e+01,1.036e-05,9.643e-04,1.2022,0.5785,0.0785
200,125,1.808e-06,1.910e-05,1.056e+01,1.041e-05,9.600e-04,1.2022,0.5785,0.0785
200,129,2.122e-06,1.909e-05,8.993e+00,1.056e-05,9.500e-04,1.2022,0.5785,0.0785
200,130,4.008e-06,1.906e-05,4.756e+00,1.101e-05,9.148e-04,1.2022,0.5785,0.0785
200,134,3.379e-06,1.907e-05,5.644e+00,1.088e-05,9.282e-04,1.2022,0.5785,0.0785
200,135,7.780e-06,1.901e-05,2.444e+00,1.219e-05,8.402e-04,1.2022,0.5785,0.0785
200,139,7.329e-07,1.910e-05,2.606e+01,1.034e-05,9.655e-04,1.2022,0.5785,0.0785
200,140,1.588e-06,1.910e-05,1.202e+01,1.037e-05,9.630e-04,1.2022,0.5785,0.0785
300,22,2.317e-07,2.042e-05,8.814e+01,1.088e-05,9.928e-04,1.2690,0.5547,0.0547
300,23,5.369e-07,2.042e-05,3.803e+01,1.087e-05,9.925e-04,1.2690,0.5547,0.0547
300,27,2.711e-06,2.040e-05,7.523e+00,1.117e-05,9.667e-04,1.2690,0.5547,0.0547
300,28,5.936e-06,2.034e-05,3.427e+00,1.190e-05,9.013e-04,1.2690,0.5547,0.0547
300,32,3.281e-07,2.042e-05,6.224e+01,1.089e-05,9.925e-04,1.2690,0.5547,0.0547
300,33,6.471e-07,2.042e-05,3.156e+01,1.089e-05,9.921e-04,1.2690,0.5547,0.0547
300,37,3.572e-06,2.040e-05,5.710e+00,1.128e-05,9.637e-04,1.2690,0.5547,0.0547
300,38,8.229e-06,2.033e-05,2.470e+00,1.222e-05,8.934e-04,1.2690,0.5547,0.0547
300,56,2.012e-07,2.042e-05,1.015e+02,1.089e-05,9.927e-04,1.2690,0.5547,0.0547
300,57,4.192e-07,2.042e-05,4.872e+01,1.089e-05,9.922e-04,1.2690,0.5547,0.0547
300,61,3.345e-06,2.039e-05,6.094e+00,1.140e-05,9.515e-04,1.2690,0.5547,0.0547
300,62,7.359e-06,2.033e-05,2.762e+00,1.225e-05,8.790e-04,1.2690,0.5547,0.0547
300,66,1.521e-06,2.042e-05,1.342e+01,1.099e-05,9.840e-04,1.2690,0.5547,0.0547
300,67,2.973e-06,2.040e-05,6.861e+00,1.120e-05,9.647e-04,1.2690,0.5547,0.0547
300,71,1.572e-06,2.042e-05,1.299e+01,1.095e-05,9.864e-04,1.2690,0.5547,0.0547
300,72,3.451e-06,2.041e-05,5.914e+00,1.113e-05,9.716e-04,1.2690,0.5547,0.0547
300,90,5.562e-06,2.037e-05,3.662e+00,1.178e-05,9.364e-04,1.2690,0.5547,0.0547
300,91,1.067e-05,2.029e-05,1.902e+00,1.324e-05,8.461e-04,1.2690,0.5547,0.0547
300,95,5.254e-07,2.042e-05,3.887e+01,1.090e-05,9.912e-04,1.2690,0.5547,0.0547
300,96,9.884e-07,2.042e-05,2.066e+01,1.091e-05,9.890e-04,1.2690,0.5547,0.0547
300,100,6.267e-08,2.042e-05,3.259e+02,1.089e-05,9.929e-04,1.2690,0.5547,0.0547
300,101,1.291e-07,2.042e-05,1.581e+02,1.089e-05,9.929e-04,1.2690,0.5547,0.0547
300,105,7.835e-07,2.042e-05,2.606e+01,1.091e-05,9.916e-04,1.2690,0.5547,0.0547
300,106,1.972e-06,2.042e-05,1.035e+01,1.094e-05,9.875e-04,1.2690,0.5547,0.0547
300,124,9.916e-07,2.042e-05,2.059e+01,1.092e-05,9.919e-04,1.2690,0.5547,0.0547
300,125,1.907e-06,2.042e-05,1.070e+01,1.096e-05,9.902e-04,1.2690,0.5547,0.0547
300,129,2.505e-06,2.041e-05,8.148e+00,1.111e-05,9.739e-04,1.2690,0.5547,0.0547
300,130,5.618e-06,2.038e-05,3.628e+00,1.152e-05,9.366e-04,1.2690,0.5547,0.0547
300,134,3.693e-06,2.039e-05,5.523e+00,1.141e-05,9.555e-04,1.2690,0.5547,0.0547
300,135,8.543e-06,2.032e-05,2.379e+00,1.267e-05,8.541e-04,1.2690,0.5547,0.0547
300,139,5.193e-07,2.042e-05,3.933e+01,1.090e-05,9.920e-04,1.2690,0.5547,0.0547
300,140,1.129e-06,2.042e-05,1.809e+01,1.093e-05,9.902e-04,1.2690,0.5547,0.0547
400,22,1.559e-07,2.128e-05,1.365e+02,1.133e-05,9.996e-04,1.3117,0.5306,0.0306
400,23,3.679e-07,2.128e-05,5.785e+01,1.132e-05,9.985e-04,1.3117,0.5306,0.0306
400,27,2.629e-06,2.126e-05,8.087e+00,1.160e-05,9.745e-04,1.3117,0.5306,0.0306
400,28,6.150e-06,2.121e-05,3.449e+00,1.230e-05,9.142e-04,1.3117,0.5306,0.0306
400,32,2.721e-07,2.128e-05,7.820e+01,1.133e-05,9.995e-04,1.3117,0.5306,0.0306
400,33,5.314e-07,2.128e-05,4.005e+01,1.134e-05,9.987e-04,1.3117,0.5306,0.0306
400,37,3.006e-06,2.126e-05,7.072e+00,1.171e-05,9.693e-04,1.3117,0.5306,0.0306
400,38,7.265e-06,2.120e-05,2.919e+00,1.260e-05,8.958e-04,1.3117,0.5306,0.0306
400,56,2.097e-07,2.128e-05,1.015e+02,1.133e-05,9.996e-04,1.3117,0.5306,0.0306
400,57,4.628e-07,2.128e-05,4.599e+01,1.134e-05,9.993e-04,1.3117,0.5306,0.0306
400,61,3.346e-06,2.125e-05,6.352e+00,1.182e-05,9.604e-04,1.3117,0.5306,0.0306
400,62,6.439e-06,2.120e-05,3.292e+00,1.262e-05,8.953e-04,1.3117,0.5306,0.0306
400,66,1.511e-06,2.128e-05,1.408e+01,1.143e-05,9.917e-04,1.3117,0.5306,0.0306
400,67,2.913e-06,2.127e-05,7.300e+00,1.162e-05,9.715e-04,1.3117,0.5306,0.0306
400,71,1.235e-06,2.128e-05,1.722e+01,1.139e-05,9.926e-04,1.3117,0.5306,0.0306
400,72,2.793e-06,2.127e-05,7.616e+00,1.157e-05,9.781e-04,1.3117,0.5306,0.0306
400,90,4.418e-06,2.124e-05,4.807e+00,1.218e-05,9.408e-04,1.3117,0.5306,0.0306
400,91,9.345e-06,2.116e-05,2.265e+00,1.358e-05,8.432e-04,1.3117,0.5306,0.0306
400,95,4.488e-07,2.128e-05,4.742e+01,1.134e-05,9.986e-04,1.3117,0.5306,0.0306
400,96,8.819e-07,2.128e-05,2.413e+01,1.135e-05,9.955e-04,1.3117,0.5306,0.0306
400,100,4.708e-08,2.128e-05,4.520e+02,1.133e-05,9.997e-04,1.3117,0.5306,0.0306
400,101,1.141e-07,2.128e-05,1.866e+02,1.133e-05,9.996e-04,1.3117,0.5306,0.0306
400,105,6.438e-07,2.128e-05,3.306e+01,1.135e-05,9.980e-04,1.3117,0.5306,0.0306
400,106,1.387e-06,2.128e-05,1.534e+01,1.139e-05,9.919e-04,1.3117,0.5306,0.0306
400,124,5.759e-07,2.128e-05,3.695e+01,1.136e-05,9.972e-04,1.3117,0.5306,0.0306
400,125,1.314e-06,2.128e-05,1.619e+01,1.141e-05,9.941e-04,1.3117,0.5306,0.0306
400,129,2.090e-06,2.127e-05,1.018e+01,1.154e-05,9.833e-04,1.3117,0.5306,0.0306
400,130,4.820e-06,2.125e-05,4.409e+00,1.195e-05,9.523e-04,1.3117,0.5306,0.0306
400,134,2.910e-06,2.126e-05,7.306e+00,1.183e-05,9.673e-04,1.3117,0.5306,0.0306
400,135,7.004e-06,2.119e-05,3.026e+00,1.302e-05,8.780e-04,1.3117,0.5306,0.0306
400,139,3.668e-07,2.128e-05,5.802e+01,1.134e-05,9.988e-04,1.3117,0.5306,0.0306
400,140,7.644e-07,2.128e-05,2.784e+01,1.137e-05,9.958e-04,1.3117,0.5306,0.0306
500,22,1.594e-07,2.165e-05,1.359e+02,1.168e-05,9.705e-04,1.3303,0.5063,0.0063
