step,train_loss,task_loss,val_loss,val_accuracy,lr
29000,4.224664,4.224664,4.245478,0.057500,1.87e-06
29500,4.218475,4.218475,4.236856,0.057200,1.91e-06
30000,4.284099,4.284099,4.225295,0.059000,1.96e-06
30500,4.105549,4.105549,4.214266,0.062200,2.00e-06
31000,4.249639,4.249639,4.205267,0.064000,2.05e-06
31500,4.212916,4.212916,4.193496,0.064600,2.09e-06
32000,4.214854,4.214854,4.185244,0.067700,2.13e-06
32500,3.911772,3.911772,4.174944,0.066700,2.18e-06
33000,4.151099,4.151099,4.164639,0.068500,2.22e-06
33500,4.103701,4.103701,4.154002,0.069100,2.26e-06
34000,4.052322,4.052322,4.143067,0.069800,2.30e-06
34500,4.120081,4.120081,4.133666,0.070900,2.34e-06
35000,3.981424,3.981424,4.122216,0.073000,2.38e-06
35500,3.922915,3.922915,4.112789,0.074100,2.42e-06
36000,4.154473,4.154473,4.101594,0.075400,2.45e-06
36500,3.968644,3.968644,4.093308,0.076400,2.49e-06
37000,4.344462,4.344462,4.085360,0.077900,2.52e-06
37500,4.118395,4.118395,4.067864,0.079100,2.56e-06
38000,4.100002,4.100001,4.063603,0.078100,2.59e-06
38500,4.045285,4.045285,4.051852,0.080100,2.62e-06
39000,4.021698,4.021698,4.040623,0.084300,2.65e-06
39500,3.936100,3.936100,4.031683,0.083000,2.68e-06
40000,4.006538,4.006538,4.020112,0.084400,2.71e-06
40500,4.002441,4.002441,4.016367,0.083700,2.74e-06
41000,3.986908,3.986908,4.006073,0.086400,2.77e-06
41500,3.872598,3.872598,3.994798,0.087600,2.79e-06
42000,3.985249,3.985249,3.987267,0.088400,2.81e-06
42500,4.114939,4.114939,3.974190,0.091900,2.84e-06
43000,3.850468,3.850468,3.970906,0.091900,2.86e-06
43500,3.811245,3.811245,3.956491,0.093600,2.88e-06
44000,4.059255,4.059255,3.950462,0.094700,2.89e-06
44500,4.019226,4.019226,3.940899,0.095300,2.91e-06
45000,3.994426,3.994426,3.934413,0.097000,2.93e-06
45500,3.864927,3.864927,3.928805,0.096100,2.94e-06
46000,3.901795,3.901795,3.925820,0.097000,2.95e-06
46500,3.995858,3.995858,3.912881,0.099100,2.96e-06
47000,3.797013,3.797013,3.906858,0.099100,2.97e-06
47500,3.770741,3.770741,3.901241,0.101200,2.98e-06
48000,4.074467,4.074466,3.903167,0.102400,2.99e-06
48500,3.927073,3.927073,3.892134,0.104300,2.99e-06
49000,3.895530,3.895530,3.888224,0.105400,3.00e-06
49500,3.806345,3.806345,3.887005,0.102500,3.00e-06
