step,train_loss,task_loss,val_loss,val_accuracy,lr
29501,0.388856,0.338842,0.574921,0.805700,1.18e-04
30001,0.515716,0.465692,0.578752,0.804600,1.13e-04
30501,0.450485,0.400484,0.572923,0.803200,1.08e-04
31001,0.611224,0.561220,0.566997,0.814200,1.04e-04
31501,0.430690,0.380674,0.568604,0.810100,9.89e-05
32001,0.536056,0.486040,0.576367,0.812100,9.43e-05
32501,0.398195,0.348190,0.565852,0.813100,8.97e-05
33001,0.570087,0.520070,0.553994,0.814300,8.52e-05
33501,0.419268,0.369272,0.555840,0.815500,8.08e-05
34001,0.365777,0.315782,0.548131,0.818600,7.64e-05
34501,0.461320,0.411323,0.550459,0.820800,7.21e-05
35001,0.544610,0.494614,0.549422,0.818700,6.79e-05
35501,0.384200,0.334189,0.546582,0.822000,6.38e-05
36001,0.457957,0.407947,0.537269,0.823500,5.98e-05
36501,0.557283,0.507266,0.545409,0.822900,5.59e-05
37001,0.532078,0.482087,0.539515,0.825100,5.21e-05
37501,0.367308,0.317310,0.544723,0.824900,4.84e-05
38001,0.424966,0.374954,0.540891,0.826000,4.48e-05
38501,0.444448,0.394436,0.540146,0.824600,4.13e-05
39001,0.532031,0.482013,0.533617,0.825900,3.80e-05
39501,0.396951,0.346956,0.540603,0.824300,3.47e-05
40001,0.497003,0.446996,0.525980,0.831700,3.16e-05
40501,0.405652,0.355645,0.529188,0.827100,2.86e-05
41001,0.560728,0.510725,0.539182,0.827400,2.58e-05
41501,0.541882,0.491873,0.532964,0.827200,2.31e-05
42001,0.283223,0.233222,0.532948,0.828300,2.05e-05
42501,0.398092,0.348087,0.528872,0.830800,1.81e-05
43001,0.330428,0.280418,0.532380,0.829100,1.58e-05
43501,0.274709,0.224713,0.537056,0.827400,1.36e-05
44001,0.404767,0.354757,0.525762,0.830900,1.17e-05
44501,0.254539,0.204546,0.525408,0.833000,9.81e-06
45001,0.600469,0.550466,0.527379,0.832500,8.12e-06
45501,0.505232,0.455234,0.527283,0.832700,6.59e-06
46001,0.397883,0.347884,0.528982,0.830900,5.21e-06
46501,0.360726,0.310715,0.524531,0.831700,4.00e-06
47001,0.353752,0.303749,0.527521,0.831600,2.94e-06
47501,0.421630,0.371625,0.524352,0.832400,2.04e-06
48001,0.460369,0.410377,0.526002,0.834100,1.31e-06
48501,0.382984,0.332988,0.524632,0.833800,7.37e-07
49001,0.360031,0.310031,0.523731,0.834100,3.28e-07
49501,0.314814,0.264813,0.523370,0.834400,8.26e-08
