step,train_loss,task_loss,val_loss,val_accuracy,lr
33001,2.044370,1.994362,2.658781,0.379400,2.44e-05
33501,2.515976,2.465970,2.635233,0.383400,2.11e-05
34001,2.164887,2.114883,2.640746,0.383600,1.81e-05
34501,1.882354,1.832342,2.636330,0.384300,1.52e-05
35001,2.348175,2.298167,2.628886,0.382100,1.26e-05
35501,1.932834,1.882823,2.632530,0.384600,1.03e-05
36001,2.357908,2.307903,2.626708,0.384200,8.12e-06
36501,2.138206,2.088195,2.634823,0.381900,6.23e-06
37001,1.778225,1.728215,2.621476,0.385000,4.59e-06
37501,2.118421,2.068410,2.622797,0.383600,3.19e-06
38001,2.310855,2.260852,2.613941,0.387900,2.04e-06
38501,2.222251,2.172248,2.611362,0.387800,1.15e-06
39001,2.473777,2.423767,2.615850,0.387000,5.11e-07
39501,1.839235,1.789222,2.613318,0.387900,1.28e-07
501,2.860592,2.810579,2.974119,0.312400,1.00e-04
1001,3.066556,3.016521,2.867155,0.333100,9.93e-05
1501,2.781163,2.731150,2.818909,0.342600,9.73e-05
2001,2.369853,2.319836,2.782088,0.347700,9.40e-05
2501,2.259997,2.209994,2.778722,0.355100,8.94e-05
3001,2.943377,2.893373,2.733857,0.361400,8.38e-05
3501,2.375753,2.325743,2.730665,0.357800,7.73e-05
4001,2.591835,2.541826,2.729198,0.362400,7.01e-05
4501,2.579495,2.529481,2.708798,0.367200,6.22e-05
5001,2.434335,2.384317,2.688612,0.373200,5.41e-05
5501,2.732621,2.682616,2.665959,0.370700,4.58e-05
6001,2.354640,2.304634,2.657518,0.376400,3.77e-05
6501,2.189566,2.139559,2.657664,0.375100,2.99e-05
7001,2.518408,2.468405,2.639669,0.382500,2.26e-05
7501,2.414555,2.364549,2.631658,0.380500,1.61e-05
8001,2.843332,2.793332,2.630711,0.384500,1.05e-05
8501,2.114802,2.064793,2.625648,0.381900,6.01e-06
9001,2.603167,2.553155,2.622204,0.384000,2.70e-06
9501,2.325486,2.275487,2.621565,0.383600,6.77e-07
