step,train_loss,task_loss,val_loss,val_accuracy,lr
39501,2.351985,2.301975,2.634790,0.384400,3.47e-05
40001,2.690228,2.640219,2.636261,0.382600,3.16e-05
40501,2.392511,2.342500,2.631489,0.382400,2.86e-05
41001,2.039926,1.989920,2.632296,0.385300,2.58e-05
41501,2.242576,2.192580,2.624240,0.382500,2.31e-05
42001,2.326072,2.276066,2.622326,0.385500,2.05e-05
42501,2.224924,2.174907,2.612512,0.384600,1.81e-05
43001,2.290969,2.240963,2.615341,0.387600,1.58e-05
43501,2.481803,2.431801,2.611109,0.384600,1.36e-05
44001,2.410721,2.360722,2.615641,0.385000,1.17e-05
44501,2.165745,2.115741,2.608301,0.385800,9.81e-06
45001,2.710676,2.660676,2.604120,0.387700,8.12e-06
45501,2.610385,2.560377,2.607093,0.386000,6.59e-06
46001,2.436160,2.386156,2.606145,0.389100,5.21e-06
46501,2.266112,2.216103,2.603270,0.388200,4.00e-06
47001,2.619045,2.569039,2.603046,0.387600,2.94e-06
47501,1.867577,1.817576,2.600711,0.387200,2.04e-06
48001,2.647002,2.597006,2.600892,0.389200,1.31e-06
48501,2.113256,2.063250,2.599649,0.388000,7.37e-07
49001,2.076252,2.026256,2.599672,0.388600,3.28e-07
49501,2.487093,2.437092,2.599875,0.388400,8.26e-08
