step,layer_idx,layer_name,mean,std,min,max,frac_active,num_neurons
3501,72,ElasticLinear,-69.6300,46.2826,-100.0000,0.5597,0.3021,192
3501,90,ElasticLinear,-69.6305,46.1911,-100.0000,0.5807,0.3021,768
3501,91,ElasticLinear,-69.6299,46.2826,-100.0000,0.5537,0.3021,192
3501,95,ElasticLinear,-69.6302,46.1917,-100.0000,0.5786,0.3021,768
3501,96,ElasticLinear,-69.6288,46.2843,-100.0000,0.5595,0.3021,192
3501,100,ElasticLinear,-69.6322,46.1885,-100.0000,0.5837,0.3021,768
3501,101,ElasticLinear,-69.6312,46.2807,-100.0000,0.5570,0.3021,192
3501,105,ElasticLinear,-69.6324,46.1882,-100.0000,0.5800,0.3021,768
3501,106,ElasticLinear,-69.6313,46.2805,-100.0000,0.5533,0.3021,192
3501,124,ElasticLinear,-69.6317,46.1894,-100.0000,0.5723,0.3021,768
3501,125,ElasticLinear,-69.6307,46.2814,-100.0000,0.5477,0.3021,192
3501,129,ElasticLinear,-69.6322,46.1886,-100.0000,0.5585,0.3021,768
3501,130,ElasticLinear,-69.6311,46.2809,-100.0000,0.5485,0.3021,192
3501,134,ElasticLinear,-69.6306,46.1911,-100.0000,0.5731,0.3021,768
3501,135,ElasticLinear,-69.6284,46.2850,-100.0000,0.5666,0.3021,192
3501,139,ElasticLinear,-69.6313,46.1899,-100.0000,0.5732,0.3021,768
3501,140,ElasticLinear,-69.6299,46.2827,-100.0000,0.5561,0.3021,192
4001,22,ElasticLinear,-69.7614,46.1344,-100.0000,0.5962,0.3008,768
4001,23,ElasticLinear,-69.6290,46.2840,-100.0000,0.5610,0.3021,192
4001,27,ElasticLinear,-69.7603,46.1361,-100.0000,0.5988,0.3008,768
4001,28,ElasticLinear,-69.6273,46.2867,-100.0000,0.5693,0.3021,192
4001,32,ElasticLinear,-69.7602,46.1363,-100.0000,0.6189,0.3008,768
4001,33,ElasticLinear,-69.6283,46.2851,-100.0000,0.5669,0.3021,192
4001,37,ElasticLinear,-69.7592,46.1379,-100.0000,0.5788,0.3008,768
4001,38,ElasticLinear,-69.6262,46.2884,-100.0000,0.5663,0.3021,192
4001,56,ElasticLinear,-69.7623,46.1331,-100.0000,0.5746,0.3008,768
4001,57,ElasticLinear,-69.6308,46.2813,-100.0000,0.5603,0.3021,192
4001,61,ElasticLinear,-69.7605,46.1359,-100.0000,0.5754,0.3008,768
4001,62,ElasticLinear,-69.6279,46.2858,-100.0000,0.5597,0.3021,192
4001,66,ElasticLinear,-69.7624,46.1330,-100.0000,0.5670,0.3008,768
4001,67,ElasticLinear,-69.6300,46.2826,-100.0000,0.5543,0.3021,192
4001,71,ElasticLinear,-69.7613,46.1346,-100.0000,0.5766,0.3008,768
4001,72,ElasticLinear,-69.6298,46.2829,-100.0000,0.5608,0.3021,192
4001,90,ElasticLinear,-69.7613,46.1347,-100.0000,0.5807,0.3008,768
4001,91,ElasticLinear,-69.6295,46.2832,-100.0000,0.5551,0.3021,192
4001,95,ElasticLinear,-69.7609,46.1352,-100.0000,0.5790,0.3008,768
4001,96,ElasticLinear,-69.6286,46.2847,-100.0000,0.5610,0.3021,192
4001,100,ElasticLinear,-69.7630,46.1320,-100.0000,0.5846,0.3008,768
4001,101,ElasticLinear,-69.6309,46.2811,-100.0000,0.5580,0.3021,192
4001,105,ElasticLinear,-69.7632,46.1317,-100.0000,0.5799,0.3008,768
4001,106,ElasticLinear,-69.6310,46.2810,-100.0000,0.5524,0.3021,192
4001,124,ElasticLinear,-69.7624,46.1329,-100.0000,0.5714,0.3008,768
4001,125,ElasticLinear,-69.6303,46.2820,-100.0000,0.5488,0.3021,192
4001,129,ElasticLinear,-69.7629,46.1322,-100.0000,0.5602,0.3008,768
4001,130,ElasticLinear,-69.6307,46.2814,-100.0000,0.5498,0.3021,192
4001,134,ElasticLinear,-69.7613,46.1346,-100.0000,0.5739,0.3008,768
4001,135,ElasticLinear,-69.6281,46.2854,-100.0000,0.5683,0.3021,192
4001,139,ElasticLinear,-69.7621,46.1335,-100.0000,0.5740,0.3008,768
4001,140,ElasticLinear,-69.6296,46.2831,-100.0000,0.5567,0.3021,192
4501,22,ElasticLinear,-69.7614,46.1345,-100.0000,0.5967,0.3008,768
4501,23,ElasticLinear,-69.6289,46.2842,-100.0000,0.5618,0.3021,192
4501,27,ElasticLinear,-69.7603,46.1362,-100.0000,0.5989,0.3008,768
4501,28,ElasticLinear,-69.6271,46.2869,-100.0000,0.5695,0.3021,192
4501,32,ElasticLinear,-69.7602,46.1363,-100.0000,0.6187,0.3008,768
4501,33,ElasticLinear,-69.6282,46.2853,-100.0000,0.5669,0.3021,192
4501,37,ElasticLinear,-69.7591,46.1379,-100.0000,0.5792,0.3008,768
4501,38,ElasticLinear,-69.6260,46.2886,-100.0000,0.5671,0.3021,192
4501,56,ElasticLinear,-69.7623,46.1331,-100.0000,0.5740,0.3008,768
4501,57,ElasticLinear,-69.6307,46.2814,-100.0000,0.5600,0.3021,192
4501,61,ElasticLinear,-69.7605,46.1359,-100.0000,0.5754,0.3008,768
4501,62,ElasticLinear,-69.6278,46.2859,-100.0000,0.5599,0.3021,192
4501,66,ElasticLinear,-69.7623,46.1331,-100.0000,0.5675,0.3008,768
4501,67,ElasticLinear,-69.6299,46.2827,-100.0000,0.5547,0.3021,192
4501,71,ElasticLinear,-69.7613,46.1346,-100.0000,0.5770,0.3008,768
4501,72,ElasticLinear,-69.6297,46.2831,-100.0000,0.5615,0.3021,192
4501,90,ElasticLinear,-69.7612,46.1347,-100.0000,0.5811,0.3008,768
4501,91,ElasticLinear,-69.6294,46.2834,-100.0000,0.5550,0.3021,192
4501,95,ElasticLinear,-69.7609,46.1352,-100.0000,0.5787,0.3008,768
