step,layer_idx,layer_name,mean,std,min,max,frac_active,num_neurons
5500,23,ElasticLinear,0.3746,0.9158,-2.4779,2.0532,0.6406,192
5500,27,ElasticLinear,-0.2019,0.0703,-0.6169,0.1519,0.0182,768
5500,28,ElasticLinear,-0.1935,0.1146,-0.6419,0.0525,0.0521,192
5500,32,ElasticLinear,0.1393,0.9908,-2.7669,2.7765,0.5299,768
5500,33,ElasticLinear,0.4019,1.0741,-2.1704,2.4599,0.6250,192
5500,37,ElasticLinear,0.0235,0.7374,-2.3365,2.4511,0.4701,768
5500,38,ElasticLinear,0.2535,0.8532,-1.9225,1.8673,0.5729,192
5500,56,ElasticLinear,0.1315,0.9629,-2.4122,2.7544,0.5521,768
5500,57,ElasticLinear,0.3978,1.0744,-2.3257,2.5859,0.6250,192
5500,61,ElasticLinear,0.0996,0.9556,-2.3502,2.6754,0.5352,768
5500,62,ElasticLinear,0.3715,0.9738,-1.8804,2.2237,0.6302,192
5500,66,ElasticLinear,-0.2048,0.0008,-0.2091,-0.2009,0.0000,768
