step,train_loss,task_loss,val_loss,val_accuracy,lr
23501,1.143129,1.093129,1.680178,0.538800,1.77e-04
24001,1.814144,1.764147,1.677300,0.546900,1.72e-04
24501,1.395430,1.345414,1.672269,0.544700,1.67e-04
25001,1.288993,1.238949,1.680878,0.544300,1.62e-04
25501,1.620753,1.570755,1.652843,0.554200,1.57e-04
26001,1.457543,1.407499,1.655003,0.549100,1.52e-04
26501,1.706718,1.656681,1.629415,0.559200,1.48e-04
27001,1.313759,1.263766,1.636598,0.550100,1.43e-04
27501,1.388718,1.338694,1.650998,0.552800,1.38e-04
28001,1.343786,1.293771,1.629619,0.553300,1.33e-04
28501,1.445011,1.394995,1.617666,0.558400,1.28e-04
29001,1.082536,1.032515,1.625025,0.555300,1.23e-04
29501,1.655724,1.605707,1.626227,0.559600,1.18e-04
30001,1.414580,1.364542,1.599401,0.567000,1.13e-04
30501,1.212545,1.162517,1.613728,0.560800,1.08e-04
31001,1.019887,0.969866,1.605015,0.569500,1.04e-04
31501,1.545991,1.495960,1.599994,0.563100,9.89e-05
32001,1.578870,1.528879,1.610900,0.569000,9.43e-05
32501,1.246357,1.196354,1.589910,0.568600,8.97e-05
33001,1.472362,1.422354,1.587587,0.568900,8.52e-05
33501,1.410770,1.360747,1.573367,0.578600,8.08e-05
34001,1.101312,1.051293,1.573630,0.575600,7.64e-05
34501,1.182463,1.132458,1.572853,0.579800,7.21e-05
35001,1.331598,1.281583,1.580583,0.573100,6.79e-05
35501,1.468528,1.418502,1.567757,0.576100,6.38e-05
36001,1.159150,1.109166,1.563384,0.575200,5.98e-05
36501,1.356581,1.306581,1.563451,0.575300,5.59e-05
37001,1.103033,1.053027,1.559196,0.581900,5.21e-05
37501,0.955216,0.905203,1.551724,0.581100,4.84e-05
38001,0.944417,0.894416,1.551233,0.582700,4.48e-05
38501,1.149034,1.099045,1.545451,0.585300,4.13e-05
39001,1.312857,1.262865,1.538927,0.584100,3.80e-05
39501,1.136433,1.086429,1.547250,0.584400,3.47e-05
40001,1.378025,1.328031,1.545580,0.584900,3.16e-05
40501,1.058372,1.008372,1.538557,0.587600,2.86e-05
41001,1.225303,1.175292,1.537395,0.586000,2.58e-05
41501,0.974756,0.924763,1.538130,0.587200,2.31e-05
42001,1.146901,1.096898,1.533071,0.584300,2.05e-05
42501,1.253969,1.203981,1.536653,0.584500,1.81e-05
43001,1.033777,0.983788,1.534572,0.586700,1.58e-05
43501,1.266270,1.216279,1.531947,0.589100,1.36e-05
44001,1.182728,1.132735,1.528654,0.588300,1.17e-05
44501,1.165152,1.115138,1.524931,0.589900,9.81e-06
45001,1.057538,1.007526,1.528076,0.588200,8.12e-06
45501,0.990299,0.940294,1.526008,0.589900,6.59e-06
46001,1.194570,1.144567,1.522567,0.590100,5.21e-06
46501,1.085962,1.035959,1.523149,0.589900,4.00e-06
47001,1.082091,1.032083,1.520955,0.589700,2.94e-06
47501,0.953519,0.903528,1.520549,0.590800,2.04e-06
48001,0.870445,0.820449,1.522328,0.590100,1.31e-06
48501,0.924855,0.874843,1.520202,0.592300,7.37e-07
49001,1.007751,0.957761,1.520573,0.592400,3.28e-07
49501,1.205081,1.155071,1.520569,0.592000,8.26e-08
